"data","series","period","type","description","value_type","time","date","value"
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","x",1992.5,1992-07-01,3671.11
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","x",1992.75,1992-10-01,4044.29
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1993,1993-01-01,4536.47
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1993.25,1993-04-01,4729.85
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1993.5,1993-07-01,5230.25
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1993.75,1993-10-01,5672
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1994,1994-01-01,5963
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1994.25,1994-04-01,6143
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1994.5,1994-07-01,6636
"M3","N0650","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= INT)","xx",1994.75,1994-10-01,6908
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1984,1984-01-01,7862.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1984.25,1984-04-01,7658.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1984.5,1984-07-01,8369.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1984.75,1984-10-01,8370.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1985,1985-01-01,8376.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1985.25,1985-04-01,8229.6
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1985.5,1985-07-01,8422.6
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1985.75,1985-10-01,8350.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1986,1986-01-01,8257.6
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1986.25,1986-04-01,8106.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1986.5,1986-07-01,7808.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1986.75,1986-10-01,7882.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1987,1987-01-01,7942.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1987.25,1987-04-01,7929.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1987.5,1987-07-01,7880.6
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1987.75,1987-10-01,8054.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1988,1988-01-01,7900.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1988.25,1988-04-01,7677
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1988.5,1988-07-01,7652
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1988.75,1988-10-01,7764
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1989,1989-01-01,7528.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1989.25,1989-04-01,7512.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1989.5,1989-07-01,7652.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1989.75,1989-10-01,7816
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1990,1990-01-01,7621
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1990.25,1990-04-01,7592.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1990.5,1990-07-01,8151.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1990.75,1990-10-01,8333
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1991,1991-01-01,8060.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1991.25,1991-04-01,7997.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1991.5,1991-07-01,8270.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1991.75,1991-10-01,8437.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1992,1992-01-01,8078.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1992.25,1992-04-01,8411.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1992.5,1992-07-01,8526.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","x",1992.75,1992-10-01,8112.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1993,1993-01-01,8202.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1993.25,1993-04-01,8287.2
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1993.5,1993-07-01,8287.4
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1993.75,1993-10-01,8117
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1994,1994-01-01,8164.6
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1994.25,1994-04-01,8129.8
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1994.5,1994-07-01,8352
"M3","N0651","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= MOB)","xx",1994.75,1994-10-01,8308.4
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1984,1984-01-01,4861.63
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1984.25,1984-04-01,5266.01
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1984.5,1984-07-01,5317.38
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1984.75,1984-10-01,5707.25
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1985,1985-01-01,5628.22
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1985.25,1985-04-01,5869.41
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1985.5,1985-07-01,6154.48
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1985.75,1985-10-01,6641.68
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1986,1986-01-01,6185.15
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1986.25,1986-04-01,6480.35
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1986.5,1986-07-01,6802.93
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1986.75,1986-10-01,6599.46
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1987,1987-01-01,6827.16
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1987.25,1987-04-01,6947.74
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1987.5,1987-07-01,7632.08
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1987.75,1987-10-01,7499.13
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1988,1988-01-01,7894.79
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1988.25,1988-04-01,8122.18
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1988.5,1988-07-01,7755.89
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1988.75,1988-10-01,7795.16
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1989,1989-01-01,7826.55
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1989.25,1989-04-01,8085.57
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1989.5,1989-07-01,8367.97
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1989.75,1989-10-01,8697.16
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1990,1990-01-01,8787.1
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1990.25,1990-04-01,8917.85
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1990.5,1990-07-01,9249.42
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1990.75,1990-10-01,9625.28
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1991,1991-01-01,9750.08
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1991.25,1991-04-01,9913.57
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1991.5,1991-07-01,9650
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1991.75,1991-10-01,9425
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1992,1992-01-01,8275.87
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1992.25,1992-04-01,8234.09
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","x",1992.5,1992-07-01,8447.25
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1992.75,1992-10-01,8353.32
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1993,1993-01-01,8586.87
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1993.25,1993-04-01,8519.06
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1993.5,1993-07-01,8662.2
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1993.75,1993-10-01,9080.78
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1994,1994-01-01,9012.34
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1994.25,1994-04-01,9120.59
"M3","N0652","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= SEA)","xx",1994.5,1994-07-01,9391.41
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1984,1984-01-01,4019.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1984.25,1984-04-01,4542.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1984.5,1984-07-01,4939
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1984.75,1984-10-01,4544.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1985,1985-01-01,4631.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1985.25,1985-04-01,4942.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1985.5,1985-07-01,5232.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1985.75,1985-10-01,4636.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1986,1986-01-01,4900
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1986.25,1986-04-01,5415
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1986.5,1986-07-01,6090
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1986.75,1986-10-01,6175
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1987,1987-01-01,6643
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1987.25,1987-04-01,6933
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1987.5,1987-07-01,7202
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1987.75,1987-10-01,6865
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1988,1988-01-01,6930.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1988.25,1988-04-01,6667
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1988.5,1988-07-01,7082.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1988.75,1988-10-01,5826
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1989,1989-01-01,5728
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1989.25,1989-04-01,6212
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1989.5,1989-07-01,6176
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1989.75,1989-10-01,4591.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1990,1990-01-01,4038
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1990.25,1990-04-01,3985.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1990.5,1990-07-01,3965
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1990.75,1990-10-01,3618.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1991,1991-01-01,3486.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1991.25,1991-04-01,3496
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1991.5,1991-07-01,3655.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1991.75,1991-10-01,3434.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1992,1992-01-01,3392
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1992.25,1992-04-01,3391
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","x",1992.5,1992-07-01,3427
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1992.75,1992-10-01,2893
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1993,1993-01-01,2869.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1993.25,1993-04-01,2934.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1993.5,1993-07-01,3144.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1993.75,1993-10-01,2797
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1994,1994-01-01,2876.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1994.25,1994-04-01,3324.5
"M3","N0653","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= ZMX)","xx",1994.5,1994-07-01,3495.5
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1983.75,1983-10-01,2973.66
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1984,1984-01-01,3100.21
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1984.25,1984-04-01,2997.06
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1984.5,1984-07-01,2848.63
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1984.75,1984-10-01,2778
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1985,1985-01-01,2906.69
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1985.25,1985-04-01,2842.44
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1985.5,1985-07-01,2731.06
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1985.75,1985-10-01,2807.5
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1986,1986-01-01,2961.31
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1986.25,1986-04-01,2834.46
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1986.5,1986-07-01,2487.13
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1986.75,1986-10-01,2372.74
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1987,1987-01-01,2618.44
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1987.25,1987-04-01,2564.18
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1987.5,1987-07-01,2379.94
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1987.75,1987-10-01,2556.62
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1988,1988-01-01,2800.82
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1988.25,1988-04-01,2718.07
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1988.5,1988-07-01,2622.63
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1988.75,1988-10-01,4315.77
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1989,1989-01-01,4582.99
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1989.25,1989-04-01,4656.31
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1989.5,1989-07-01,4572.72
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1989.75,1989-10-01,4793.4
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1990,1990-01-01,5109.75
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1990.25,1990-04-01,5277.5
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1990.5,1990-07-01,5332.15
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1990.75,1990-10-01,5470.3
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1991,1991-01-01,5615.8
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1991.25,1991-04-01,5616.25
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1991.5,1991-07-01,5824.7
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1991.75,1991-10-01,5811.4
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1992,1992-01-01,5974.85
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1992.25,1992-04-01,6037.55
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1992.5,1992-07-01,5722.8
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","x",1992.75,1992-10-01,6080.4
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1993,1993-01-01,6093.05
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1993.25,1993-04-01,5993.4
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1993.5,1993-07-01,5675.95
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1993.75,1993-10-01,5890.2
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1994,1994-01-01,6246.25
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1994.25,1994-04-01,6408.55
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1994.5,1994-07-01,6390.6
"M3","N0654","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DER)","xx",1994.75,1994-10-01,6735.1
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1984,1984-01-01,2449.06
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1984.25,1984-04-01,2524
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1984.5,1984-07-01,2703.82
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1984.75,1984-10-01,2891.58
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1985,1985-01-01,2894.46
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1985.25,1985-04-01,2944.72
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1985.5,1985-07-01,3082.16
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1985.75,1985-10-01,3186.68
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1986,1986-01-01,3308.72
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1986.25,1986-04-01,3334.7
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1986.5,1986-07-01,3388.62
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1986.75,1986-10-01,3482.5
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1987,1987-01-01,3515.28
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1987.25,1987-04-01,3576.06
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1987.5,1987-07-01,4137.82
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1987.75,1987-10-01,4172.78
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1988,1988-01-01,4474.92
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1988.25,1988-04-01,4200.26
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1988.5,1988-07-01,4339.56
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1988.75,1988-10-01,4692.52
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1989,1989-01-01,4704.6
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1989.25,1989-04-01,4744.08
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1989.5,1989-07-01,4985.56
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1989.75,1989-10-01,5014.5
"M3","N0655","QUARTERLY","MICRO","ASSETS-TOTAL QUANTITY (CODE= DNY)","x",1990,1990-01-01,4983.16
