"data","series","period","type","description","value_type","time","date","value"
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1975,1975-01-01,1563.67
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1976,1976-01-01,1757.13
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1977,1977-01-01,1990.16
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1978,1978-01-01,2330.83
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1979,1979-01-01,2720.18
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1980,1980-01-01,3039.77
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1981,1981-01-01,3254
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1982,1982-01-01,3300.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1983,1983-01-01,3519.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1984,1984-01-01,3852.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1985,1985-01-01,3923
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1986,1986-01-01,4301
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1987,1987-01-01,4714.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","x",1988,1988-01-01,5290.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1989,1989-01-01,5995
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1990,1990-01-01,6510.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1991,1991-01-01,6670
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1992,1992-01-01,6941.5
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1993,1993-01-01,7010
"M3","N0015","YEARLY","MICRO","SALES ( CODE= MMM)","xx",1994,1994-01-01,7539.5
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1975,1975-01-01,3149.1
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1976,1976-01-01,3393.8
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1977,1977-01-01,3756.3
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1978,1978-01-01,4058.4
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1979,1979-01-01,4600.58
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1980,1980-01-01,4886
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1981,1981-01-01,5224.69
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1982,1982-01-01,4802.58
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1983,1983-01-01,4872.4
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1984,1984-01-01,4980.1
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1985,1985-01-01,5863.9
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1986,1986-01-01,5514.6
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1987,1987-01-01,5868
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","x",1988,1988-01-01,5875.89
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1989,1989-01-01,6658.3
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1990,1990-01-01,7101.4
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1991,1991-01-01,7375.8
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1992,1992-01-01,5748.3
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1993,1993-01-01,5915.4
"M3","N0016","YEARLY","MICRO","SALES ( CODE= RAL)","xx",1994,1994-01-01,5759.3
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1975,1975-01-01,2471.7
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1976,1976-01-01,2597.5
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1977,1977-01-01,2929.34
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1978,1978-01-01,2834.4
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1979,1979-01-01,3088.2
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1980,1980-01-01,3453.25
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1981,1981-01-01,3519.84
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1982,1982-01-01,3697.7
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1983,1983-01-01,4048.95
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1984,1984-01-01,4661.04
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1985,1985-01-01,5668.75
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1986,1986-01-01,6147.8
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1987,1987-01-01,6061.7
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","x",1988,1988-01-01,5973.15
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1989,1989-01-01,6259.05
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1990,1990-01-01,6189.35
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1991,1991-01-01,5963.7
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1992,1992-01-01,5454.85
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1993,1993-01-01,5420
"M3","N0017","YEARLY","MICRO","SALES ( CODE= ROK)","xx",1994,1994-01-01,5561.65
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1975,1975-01-01,3429.94
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1976,1976-01-01,3875.12
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1977,1977-01-01,4419.46
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1978,1978-01-01,4883.26
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1979,1979-01-01,5411.2
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1980,1980-01-01,5852.84
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1981,1981-01-01,6475.2
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1982,1982-01-01,5727.6
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1983,1983-01-01,5958
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1984,1984-01-01,6988.6
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1985,1985-01-01,6512.4
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1986,1986-01-01,6482.8
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1987,1987-01-01,6433.6
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","x",1988,1988-01-01,9045.38
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1989,1989-01-01,7062.4
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1990,1990-01-01,6891.6
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1991,1991-01-01,6413.6
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1992,1992-01-01,5775.2
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1993,1993-01-01,4983.4
"M3","N0018","YEARLY","MICRO","SALES ( CODE= TDY)","xx",1994,1994-01-01,4782.4
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1975,1975-01-01,1722.33
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1976,1976-01-01,1908.19
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1977,1977-01-01,2095.02
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1978,1978-01-01,2442.79
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1979,1979-01-01,2720.92
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1980,1980-01-01,3324.04
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1981,1981-01-01,3737.31
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1982,1982-01-01,4129.66
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1983,1983-01-01,4634.02
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1984,1984-01-01,4929.67
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1985,1985-01-01,4964.15
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1986,1986-01-01,5478.51
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1987,1987-01-01,5673.78
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","x",1988,1988-01-01,5613.33
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1989,1989-01-01,5751.05
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1990,1990-01-01,5261.98
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1991,1991-01-01,6275.53
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1992,1992-01-01,6026.32
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1993,1993-01-01,5260.44
"M3","N0019","YEARLY","MICRO","SALES ( CODE= UCM)","xx",1994,1994-01-01,6278
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1975,1975-01-01,1675.65
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1976,1976-01-01,1870.84
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1977,1977-01-01,2090.81
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1978,1978-01-01,2422.31
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1979,1979-01-01,2785.49
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1980,1980-01-01,2857.19
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1981,1981-01-01,3318.5
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1982,1982-01-01,4095.3
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1983,1983-01-01,4296.5
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1984,1984-01-01,4808.26
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1985,1985-01-01,5037.62
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1986,1986-01-01,7432.37
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1987,1987-01-01,9712.9
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","x",1988,1988-01-01,9902
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1989,1989-01-01,10045.3
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1990,1990-01-01,10056.3
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1991,1991-01-01,8687.2
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1992,1992-01-01,8423
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1993,1993-01-01,7742.5
"M3","N0020","YEARLY","MICRO","SALES ( CODE= UIS)","xx",1994,1994-01-01,7399.7
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1975,1975-01-01,1938.89
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1976,1976-01-01,2583.13
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1977,1977-01-01,2775.33
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1978,1978-01-01,3132.66
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1979,1979-01-01,4526.67
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1980,1980-01-01,6161.95
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1981,1981-01-01,6833.85
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1982,1982-01-01,6788.55
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1983,1983-01-01,7334.6
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1984,1984-01-01,8165.85
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1985,1985-01-01,7495.8
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1986,1986-01-01,7834.55
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1987,1987-01-01,8585.1
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","x",1988,1988-01-01,9043.9
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1989,1989-01-01,9806.85
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1990,1990-01-01,10774.75
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1991,1991-01-01,10476.5
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1992,1992-01-01,11016
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1993,1993-01-01,10540.5
"M3","N0021","YEARLY","MICRO","SALES ( CODE= UTX)","xx",1994,1994-01-01,10580.5
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1975,1975-01-01,1210.64
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1976,1976-01-01,1434.19
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1977,1977-01-01,1641.39
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1978,1978-01-01,1899.72
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1979,1979-01-01,2211.32
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1980,1980-01-01,2267.91
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1981,1981-01-01,2250.75
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1982,1982-01-01,2093.1
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1983,1983-01-01,2441.31
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1984,1984-01-01,2774.84
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1985,1985-01-01,2602.76
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1986,1986-01-01,2826
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1987,1987-01-01,3494.92
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","x",1988,1988-01-01,5002.05
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1989,1989-01-01,5052.8
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1990,1990-01-01,4512.15
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1991,1991-01-01,4350.8
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1992,1992-01-01,4609.33
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1993,1993-01-01,4772.4
"M3","N0022","YEARLY","MICRO","SALES ( CODE= WY )","xx",1994,1994-01-01,5199
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1975,1975-01-01,1763.8
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1976,1976-01-01,2005.18
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1977,1977-01-01,2479.18
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1978,1978-01-01,2994.02
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1979,1979-01-01,3700.02
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1980,1980-01-01,4145.38
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1981,1981-01-01,3952.68
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1982,1982-01-01,3382.62
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1983,1983-01-01,4334
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1984,1984-01-01,6777.4
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1985,1985-01-01,6279.2
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1986,1986-01-01,3717.2
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1987,1987-01-01,3559.6
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","x",1988,1988-01-01,3358.2
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1989,1989-01-01,3434.8
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1990,1990-01-01,3644.2
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1991,1991-01-01,4183.4
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1992,1992-01-01,4896.2
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1993,1993-01-01,4876.4
"M3","N0023","YEARLY","MICRO","SALES ( CODE= WMB)","xx",1994,1994-01-01,3502.2
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1975,1975-01-01,1252.44
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1976,1976-01-01,1536.45
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1977,1977-01-01,1943.58
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1978,1978-01-01,2342.37
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1979,1979-01-01,2588.64
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1980,1980-01-01,2329.38
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1981,1981-01-01,2808.72
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1982,1982-01-01,2808.12
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1983,1983-01-01,3267.06
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1984,1984-01-01,4140.12
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1985,1985-01-01,4590.93
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1986,1986-01-01,5141.19
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1987,1987-01-01,5279.97
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","x",1988,1988-01-01,6049.41
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1989,1989-01-01,6659.25
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1990,1990-01-01,6907.26
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1991,1991-01-01,7032.42
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1992,1992-01-01,6788.04
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1993,1993-01-01,8569.5
"M3","N0024","YEARLY","MICRO","SALES ( CODE= YEL)","xx",1994,1994-01-01,8602.47
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1975,1975-01-01,1398.02
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1976,1976-01-01,1636.42
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1977,1977-01-01,1894.48
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1978,1978-01-01,2078.1
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1979,1979-01-01,2459.78
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1980,1980-01-01,2841.52
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1981,1981-01-01,3140.22
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1982,1982-01-01,3137.84
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1983,1983-01-01,3268.5
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1984,1984-01-01,3470.22
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1985,1985-01-01,3659.18
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1986,1986-01-01,3964.26
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1987,1987-01-01,4264.36
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","x",1988,1988-01-01,4863.74
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1989,1989-01-01,5283.64
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1990,1990-01-01,5789.4
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1991,1991-01-01,5862.2
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1992,1992-01-01,6434.6
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1993,1993-01-01,6655.4
"M3","N0025","YEARLY","MICRO","SALES ( CODE= APD)","xx",1994,1994-01-01,6970.6
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1975,1975-01-01,2301.45
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1976,1976-01-01,2656.07
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1977,1977-01-01,3028.4
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1978,1978-01-01,3711.2
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1979,1979-01-01,4381.21
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1980,1980-01-01,5215
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1981,1981-01-01,4978
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1982,1982-01-01,4644
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1983,1983-01-01,5208
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1984,1984-01-01,5467
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1985,1985-01-01,5718
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1986,1986-01-01,5956
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1987,1987-01-01,6797
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","x",1988,1988-01-01,8529
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1989,1989-01-01,8839
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1990,1990-01-01,8757
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1991,1991-01-01,7748
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1992,1992-01-01,7596
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1993,1993-01-01,7232
"M3","N0026","YEARLY","MICRO","SALES ( CODE= AL )","xx",1994,1994-01-01,8216
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1975,1975-01-01,362.22
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1976,1976-01-01,434.16
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1977,1977-01-01,495.96
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1978,1978-01-01,554.16
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1979,1979-01-01,655.71
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1980,1980-01-01,761.55
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1981,1981-01-01,859.14
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1982,1982-01-01,989.64
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1983,1983-01-01,1816.92
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1984,1984-01-01,1920.66
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1985,1985-01-01,2016.12
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1986,1986-01-01,2091.3
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1987,1987-01-01,2206.68
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","x",1988,1988-01-01,3205.44
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1989,1989-01-01,3676.83
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1990,1990-01-01,4721.37
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1991,1991-01-01,5243.28
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1992,1992-01-01,6276.36
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1993,1993-01-01,7026.27
"M3","N0027","YEARLY","MICRO","SALES ( CODE= AT )","xx",1994,1994-01-01,8885.16
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1975,1975-01-01,1245.08
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1976,1976-01-01,1474.43
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1977,1977-01-01,1723.11
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1978,1978-01-01,2042.25
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1979,1979-01-01,2333.25
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1980,1980-01-01,2752
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1981,1981-01-01,3605.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1982,1982-01-01,4046.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1983,1983-01-01,4885
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1984,1984-01-01,6447.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1985,1985-01-01,6472
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1986,1986-01-01,8373
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1987,1987-01-01,8765.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","x",1988,1988-01-01,11467
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1989,1989-01-01,12523.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1990,1990-01-01,12166
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1991,1991-01-01,12881.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1992,1992-01-01,13480.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1993,1993-01-01,7086.5
"M3","N0028","YEARLY","MICRO","SALES ( CODE= AXP)","xx",1994,1994-01-01,7598
"M3","N0029","YEARLY","MICRO","SALES ( CODE= AGC)","x",1975,1975-01-01,1344.97
